OrderID,EquipmentID,EquipmentType,OrderType,Priority,CreationDate,FinishDate,Status,DowntimeHours,EstimatedCost,ActualCost,MaintenanceGroup,Description,AgeDays
769,COLH-022,Colhedora,Corretiva,1,2024-11-10,2024-11-18,Aberta,8.52,6428.05,6689.7,Elétrica,Falha inesperada,8
770,COLH-027,Colhedora,Corretiva,3,2024-12-04,2024-12-17,Concluída,10.76,8523.65,9352.39,Hidráulica,Falha inesperada,13
771,COLH-049,Colhedora,Preventiva,3,2024-06-16,2024-06-29,Concluída,4.03,5973.91,6439.49,Hidráulica,Manutenção programada,13
772,COLH-013,Colhedora,Corretiva,5,2024-12-04,2024-12-21,Concluída,6.62,4465.87,4965.6,Mecânica,Falha inesperada,17
773,COLH-033,Colhedora,Preventiva,4,2024-07-11,2024-07-28,Concluída,3.88,5680.43,6210.96,Mecânica,Manutenção programada,17
774,COLH-034,Colhedora,Preventiva,1,2024-10-09,2024-10-14,Em execução,2.99,3861.12,4557.389999999999,Elétrica,Manutenção programada,5
775,COLH-041,Colhedora,Corretiva,5,2024-12-01,2024-12-07,Concluída,7.52,5478.74,5127.45,Elétrica,Falha inesperada,6
776,COLH-035,Colhedora,Corretiva,5,2024-01-13,2024-02-01,Em execução,11.76,4698.65,4778.73,Hidráulica,Falha inesperada,19
777,COLH-001,Colhedora,Corretiva,1,2024-08-27,2024-09-09,Concluída,9.66,4894.49,5441.94,Elétrica,Falha inesperada,13
778,COLH-021,Colhedora,Preventiva,1,2024-11-15,2024-12-10,Concluída,2.65,3652.45,4083.24,Elétrica,Manutenção programada,25
779,COLH-048,Colhedora,Preventiva,3,2024-05-26,2024-06-23,Concluída,3.49,5450.67,5381.71,Hidráulica,Manutenção programada,28
780,COLH-006,Colhedora,Preventiva,4,2024-07-22,2024-08-17,Aberta,1.73,6236.35,6869.63,Hidráulica,Manutenção programada,26
781,COLH-028,Colhedora,Corretiva,4,2024-03-20,2024-04-03,Concluída,8.74,2521.85,2204.94,Hidráulica,Falha inesperada,14
782,COLH-017,Colhedora,Preventiva,1,2024-02-12,2024-03-05,Em execução,1.5,3967.11,3288.71,Hidráulica,Manutenção programada,22
783,COLH-005,Colhedora,Preventiva,2,2024-03-29,2024-04-02,Concluída,2.02,5252.07,5788.0599999999995,Mecânica,Manutenção programada,4
784,COLH-031,Colhedora,Corretiva,5,2024-05-27,2024-06-24,Concluída,9.75,1479.03,820.24,Hidráulica,Falha inesperada,28
785,COLH-005,Colhedora,Preventiva,5,2024-04-04,2024-04-11,Concluída,0.33,7610.4,8134.5,Hidráulica,Manutenção programada,7
786,COLH-038,Colhedora,Preventiva,1,2024-05-30,2024-06-07,Em execução,4.8,3933.33,2669.59,Elétrica,Manutenção programada,8
787,COLH-003,Colhedora,Preventiva,2,2024-01-02,2024-01-27,Aberta,3.83,3592.87,3312.88,Elétrica,Manutenção programada,25
788,COLH-023,Colhedora,Corretiva,3,2024-01-22,2024-02-04,Concluída,2.48,4688.99,4726.929999999999,Elétrica,Falha inesperada,13
789,COLH-037,Colhedora,Corretiva,1,2024-11-08,2024-12-05,Em execução,15.2,5206.06,4220.75,Mecânica,Falha inesperada,27
790,COLH-037,Colhedora,Corretiva,1,2024-11-23,2024-11-29,Em execução,16.02,3865.29,3867.15,Hidráulica,Falha inesperada,6
791,COLH-010,Colhedora,Corretiva,5,2024-01-07,2024-01-13,Concluída,7.46,6470.62,7718.639999999999,Hidráulica,Falha inesperada,6
792,COLH-010,Colhedora,Corretiva,1,2024-07-24,2024-08-17,Aberta,5.22,5599.56,4883.31,Mecânica,Falha inesperada,24
793,COLH-019,Colhedora,Preventiva,1,2024-04-23,2024-05-21,Aberta,4.69,3744.14,3767.8399999999997,Hidráulica,Manutenção programada,28
794,COLH-017,Colhedora,Preventiva,1,2024-09-28,2024-10-19,Concluída,2.66,4216.39,5878.51,Elétrica,Manutenção programada,21
795,COLH-021,Colhedora,Preventiva,5,2024-03-23,2024-03-26,Concluída,3.16,2724.85,2175.3599999999997,Mecânica,Manutenção programada,3
796,COLH-014,Colhedora,Corretiva,3,2024-06-27,2024-07-25,Em execução,11.65,3119.99,4537.7699999999995,Hidráulica,Falha inesperada,28
797,COLH-009,Colhedora,Corretiva,3,2024-07-28,2024-07-31,Em execução,7.54,5581.4,5658.2,Mecânica,Falha inesperada,3
798,COLH-046,Colhedora,Corretiva,1,2024-11-23,2024-12-06,Concluída,7.28,3759.7,4141.23,Mecânica,Falha inesperada,13
799,COLH-001,Colhedora,Preventiva,5,2024-05-03,2024-05-25,Em execução,1.73,7706.43,9039.62,Hidráulica,Manutenção programada,22
800,COLH-045,Colhedora,Preventiva,3,2024-04-22,2024-04-24,Concluída,2.37,5106.38,5018.3,Elétrica,Manutenção programada,2
801,COLH-013,Colhedora,Preventiva,3,2024-01-12,2024-01-28,Em execução,2.74,2970.76,3775.5800000000004,Hidráulica,Manutenção programada,16
802,COLH-004,Colhedora,Corretiva,3,2024-05-05,2024-05-27,Concluída,4.28,3284.98,4292.66,Hidráulica,Falha inesperada,22
803,COLH-001,Colhedora,Preventiva,5,2024-02-22,2024-03-22,Concluída,1.85,6579.45,6358.8,Elétrica,Manutenção programada,29
804,COLH-049,Colhedora,Preventiva,5,2024-11-26,2024-12-02,Concluída,3.03,4885.23,4576.089999999999,Hidráulica,Manutenção programada,6
805,COLH-040,Colhedora,Corretiva,1,2024-10-09,2024-10-17,Concluída,2.45,6487.99,6605.11,Hidráulica,Falha inesperada,8
806,COLH-032,Colhedora,Preventiva,4,2024-05-19,2024-06-11,Concluída,2.12,4450.27,4592.42,Hidráulica,Manutenção programada,23
807,COLH-034,Colhedora,Corretiva,3,2024-04-06,2024-04-14,Em execução,13.83,4159.65,3596.49,Mecânica,Falha inesperada,8
808,COLH-028,Colhedora,Corretiva,4,2024-01-05,2024-01-30,Em execução,6.96,6679.17,6465.89,Mecânica,Falha inesperada,25
809,COLH-031,Colhedora,Corretiva,5,2024-02-26,2024-03-03,Concluída,6.59,3712.13,1238.6100000000001,Mecânica,Falha inesperada,6
810,COLH-008,Colhedora,Corretiva,5,2024-11-29,2024-12-13,Em execução,6.95,5733.58,5766.16,Hidráulica,Falha inesperada,14
811,COLH-039,Colhedora,Corretiva,5,2024-03-09,2024-03-12,Em execução,7.0,4682.32,5697.84,Elétrica,Falha inesperada,3
812,COLH-026,Colhedora,Corretiva,4,2024-04-27,2024-05-07,Concluída,9.72,6318.09,5284.74,Mecânica,Falha inesperada,10
813,COLH-034,Colhedora,Corretiva,5,2024-02-28,2024-03-02,Concluída,9.51,7727.73,7657.209999999999,Elétrica,Falha inesperada,3
814,COLH-003,Colhedora,Corretiva,1,2024-02-02,2024-02-29,Concluída,6.83,4411.73,6665.599999999999,Hidráulica,Falha inesperada,27
815,COLH-012,Colhedora,Corretiva,5,2024-11-13,2024-11-25,Concluída,7.36,4179.29,4461.24,Mecânica,Falha inesperada,12
816,COLH-001,Colhedora,Corretiva,2,2024-02-19,2024-03-07,Concluída,11.94,5998.71,7384.15,Hidráulica,Falha inesperada,17
817,COLH-044,Colhedora,Corretiva,4,2024-01-19,2024-02-15,Aberta,3.47,3376.99,2867.46,Elétrica,Falha inesperada,27
818,COLH-005,Colhedora,Corretiva,2,2024-08-01,2024-08-30,Concluída,7.83,7424.7,8083.75,Mecânica,Falha inesperada,29
819,COLH-030,Colhedora,Corretiva,5,2024-07-15,2024-07-20,Em execução,8.41,7169.03,6523.26,Mecânica,Falha inesperada,5
820,COLH-030,Colhedora,Corretiva,1,2024-02-16,2024-03-07,Concluída,5.67,3501.32,4122.17,Mecânica,Falha inesperada,20
821,COLH-017,Colhedora,Corretiva,3,2024-06-15,2024-07-10,Concluída,7.65,2625.31,3599.1099999999997,Mecânica,Falha inesperada,25
822,COLH-048,Colhedora,Corretiva,5,2024-10-15,2024-10-24,Concluída,5.26,3259.13,4043.11,Elétrica,Falha inesperada,9
823,COLH-047,Colhedora,Preventiva,1,2024-05-20,2024-06-10,Concluída,3.64,3281.95,3306.0,Mecânica,Manutenção programada,21
824,COLH-023,Colhedora,Corretiva,4,2024-03-24,2024-04-19,Aberta,3.99,6202.64,6722.59,Hidráulica,Falha inesperada,26
825,COLH-015,Colhedora,Corretiva,2,2024-06-30,2024-07-20,Concluída,11.19,7323.76,7851.35,Mecânica,Falha inesperada,20
826,COLH-037,Colhedora,Preventiva,2,2024-03-19,2024-03-26,Concluída,2.93,6185.19,7017.98,Elétrica,Manutenção programada,7
827,COLH-021,Colhedora,Preventiva,2,2024-08-02,2024-08-24,Concluída,2.55,4645.71,4846.7,Mecânica,Manutenção programada,22
828,COLH-014,Colhedora,Preventiva,4,2024-01-14,2024-01-18,Concluída,2.0,5513.75,6558.66,Elétrica,Manutenção programada,4
829,COLH-002,Colhedora,Preventiva,1,2024-08-02,2024-08-15,Concluída,4.03,3695.33,5143.01,Elétrica,Manutenção programada,13
830,COLH-011,Colhedora,Corretiva,4,2024-05-07,2024-05-20,Em execução,6.04,6645.81,6691.52,Hidráulica,Falha inesperada,13
831,COLH-039,Colhedora,Corretiva,2,2024-11-05,2024-11-15,Em execução,4.5,5648.04,5985.19,Mecânica,Falha inesperada,10
832,COLH-038,Colhedora,Corretiva,5,2024-09-04,2024-09-22,Concluída,11.15,6159.8,5735.95,Mecânica,Falha inesperada,18
833,COLH-034,Colhedora,Corretiva,3,2024-01-29,2024-02-15,Concluída,5.29,3908.7,4480.91,Mecânica,Falha inesperada,17
834,COLH-038,Colhedora,Corretiva,4,2024-10-06,2024-10-26,Concluída,7.72,4747.1,5324.41,Hidráulica,Falha inesperada,20
835,COLH-034,Colhedora,Corretiva,4,2024-12-03,2024-12-23,Concluída,10.46,6087.61,6434.0,Hidráulica,Falha inesperada,20
836,COLH-018,Colhedora,Corretiva,1,2024-11-14,2024-11-27,Concluída,8.47,7165.27,7571.990000000001,Elétrica,Falha inesperada,13
837,COLH-030,Colhedora,Preventiva,1,2024-07-20,2024-08-06,Concluída,4.73,4087.85,5925.3099999999995,Elétrica,Manutenção programada,17
838,COLH-015,Colhedora,Preventiva,4,2024-12-26,2025-01-17,Concluída,2.17,6170.68,4161.3,Elétrica,Manutenção programada,22
839,COLH-027,Colhedora,Corretiva,2,2024-02-26,2024-03-01,Aberta,7.37,3931.89,3834.56,Hidráulica,Falha inesperada,4
840,COLH-034,Colhedora,Preventiva,3,2024-08-05,2024-08-06,Concluída,2.87,8175.79,8200.81,Hidráulica,Manutenção programada,1
841,COLH-038,Colhedora,Corretiva,1,2024-03-02,2024-03-03,Em execução,9.86,4377.76,5843.29,Hidráulica,Falha inesperada,1
842,COLH-033,Colhedora,Preventiva,2,2024-06-05,2024-06-20,Em execução,4.29,5965.26,6645.49,Elétrica,Manutenção programada,15
843,COLH-024,Colhedora,Corretiva,5,2024-07-20,2024-08-02,Concluída,8.22,5248.41,5948.16,Hidráulica,Falha inesperada,13
844,COLH-015,Colhedora,Preventiva,1,2024-01-17,2024-02-03,Concluída,2.86,8907.95,10215.830000000002,Elétrica,Manutenção programada,17
845,COLH-030,Colhedora,Preventiva,2,2024-11-17,2024-12-11,Aberta,1.52,5344.85,5500.88,Elétrica,Manutenção programada,24
846,COLH-042,Colhedora,Corretiva,2,2024-01-06,2024-02-01,Em execução,8.34,4227.42,5049.28,Mecânica,Falha inesperada,26
847,COLH-017,Colhedora,Corretiva,3,2024-02-27,2024-03-06,Aberta,6.05,5959.26,5834.650000000001,Mecânica,Falha inesperada,8
848,COLH-005,Colhedora,Corretiva,3,2024-11-20,2024-12-08,Concluída,9.86,5925.86,5383.21,Mecânica,Falha inesperada,18
849,COLH-029,Colhedora,Corretiva,5,2024-11-13,2024-12-10,Aberta,6.77,4763.8,6499.13,Elétrica,Falha inesperada,27
850,COLH-004,Colhedora,Corretiva,2,2024-06-17,2024-06-30,Em execução,7.28,3357.85,3953.08,Mecânica,Falha inesperada,13
851,COLH-010,Colhedora,Corretiva,2,2024-03-22,2024-04-14,Concluída,3.62,4208.0,5023.73,Mecânica,Falha inesperada,23
852,COLH-017,Colhedora,Corretiva,3,2024-08-06,2024-08-20,Concluída,2.57,6322.25,5758.11,Mecânica,Falha inesperada,14
853,COLH-010,Colhedora,Preventiva,1,2024-06-25,2024-07-03,Concluída,4.86,2378.83,3087.1099999999997,Hidráulica,Manutenção programada,8
854,COLH-017,Colhedora,Preventiva,1,2024-07-22,2024-07-30,Aberta,3.13,4627.93,6350.52,Elétrica,Manutenção programada,8
855,COLH-020,Colhedora,Corretiva,4,2024-03-11,2024-04-07,Concluída,9.21,6492.3,6570.34,Mecânica,Falha inesperada,27
856,COLH-024,Colhedora,Corretiva,3,2024-09-22,2024-10-18,Concluída,5.26,4859.76,4155.12,Hidráulica,Falha inesperada,26
857,COLH-005,Colhedora,Corretiva,4,2024-04-07,2024-04-22,Concluída,10.63,8260.57,8707.75,Hidráulica,Falha inesperada,15
858,COLH-034,Colhedora,Preventiva,3,2024-12-10,2025-01-06,Concluída,3.7,2383.02,1854.3,Hidráulica,Manutenção programada,27
859,COLH-006,Colhedora,Corretiva,5,2024-10-17,2024-10-30,Concluída,5.59,3557.95,2611.71,Mecânica,Falha inesperada,13
860,COLH-002,Colhedora,Preventiva,2,2024-07-26,2024-08-02,Aberta,1.94,1528.05,1240.24,Hidráulica,Manutenção programada,7
861,COLH-013,Colhedora,Preventiva,5,2024-01-02,2024-01-07,Concluída,2.27,7990.54,7896.46,Elétrica,Manutenção programada,5
862,COLH-043,Colhedora,Corretiva,3,2024-05-03,2024-05-20,Concluída,7.92,3582.52,3092.72,Hidráulica,Falha inesperada,17
863,COLH-043,Colhedora,Corretiva,2,2024-10-06,2024-11-03,Concluída,8.5,2019.62,3380.79,Hidráulica,Falha inesperada,28
864,COLH-048,Colhedora,Preventiva,1,2024-03-14,2024-04-08,Em execução,3.04,4082.12,5893.8099999999995,Hidráulica,Manutenção programada,25
865,COLH-011,Colhedora,Preventiva,1,2024-06-14,2024-07-13,Em execução,4.3,2910.79,3705.26,Hidráulica,Manutenção programada,29
866,COLH-047,Colhedora,Corretiva,4,2024-01-22,2024-02-07,Concluída,5.86,4092.82,4700.18,Elétrica,Falha inesperada,16
867,COLH-023,Colhedora,Corretiva,3,2024-06-02,2024-06-25,Aberta,4.74,5061.84,5248.2,Mecânica,Falha inesperada,23
868,COLH-016,Colhedora,Preventiva,3,2024-10-21,2024-10-23,Em execução,3.0,6207.38,5790.31,Elétrica,Manutenção programada,2
869,COLH-031,Colhedora,Corretiva,1,2024-08-06,2024-08-28,Concluída,2.92,4738.0,6320.33,Elétrica,Falha inesperada,22
870,COLH-011,Colhedora,Preventiva,5,2024-06-05,2024-06-23,Concluída,3.7,5037.94,5287.66,Mecânica,Manutenção programada,18
871,COLH-016,Colhedora,Corretiva,2,2024-08-17,2024-09-03,Concluída,8.29,4127.61,4057.5399999999995,Hidráulica,Falha inesperada,17
872,COLH-008,Colhedora,Corretiva,5,2024-01-20,2024-01-27,Concluída,6.99,2732.45,3844.2599999999998,Mecânica,Falha inesperada,7
873,COLH-004,Colhedora,Preventiva,5,2024-02-10,2024-02-23,Concluída,2.61,2230.19,2471.32,Mecânica,Manutenção programada,13
874,COLH-040,Colhedora,Corretiva,1,2024-05-27,2024-06-14,Em execução,10.73,4453.27,5535.110000000001,Elétrica,Falha inesperada,18
875,COLH-004,Colhedora,Corretiva,1,2024-04-17,2024-05-16,Em execução,10.63,5126.96,5099.16,Mecânica,Falha inesperada,29
876,COLH-025,Colhedora,Corretiva,1,2024-03-24,2024-04-07,Concluída,7.26,4342.08,5456.19,Hidráulica,Falha inesperada,14
877,COLH-003,Colhedora,Corretiva,4,2024-11-17,2024-12-05,Concluída,9.78,2286.01,3369.82,Elétrica,Falha inesperada,18
878,COLH-032,Colhedora,Corretiva,5,2024-11-04,2024-11-17,Concluída,10.59,5302.1,6661.96,Hidráulica,Falha inesperada,13
879,COLH-003,Colhedora,Corretiva,3,2024-10-16,2024-10-27,Aberta,9.01,7443.96,7176.42,Elétrica,Falha inesperada,11
880,COLH-027,Colhedora,Corretiva,2,2024-11-18,2024-12-09,Concluída,7.38,4828.03,5061.599999999999,Hidráulica,Falha inesperada,21
881,COLH-029,Colhedora,Preventiva,4,2024-05-13,2024-06-03,Concluída,3.38,4130.7,5988.92,Mecânica,Manutenção programada,21
882,COLH-032,Colhedora,Corretiva,3,2024-07-25,2024-08-10,Concluída,4.88,4909.26,5012.13,Mecânica,Falha inesperada,16
883,COLH-019,Colhedora,Corretiva,5,2024-10-09,2024-11-01,Concluída,8.21,3343.43,4292.25,Mecânica,Falha inesperada,23
884,COLH-021,Colhedora,Corretiva,1,2024-09-22,2024-10-09,Concluída,7.3,3246.65,5379.1,Hidráulica,Falha inesperada,17
885,COLH-005,Colhedora,Preventiva,5,2024-03-13,2024-03-21,Concluída,2.61,5677.12,4497.889999999999,Elétrica,Manutenção programada,8
886,COLH-018,Colhedora,Preventiva,2,2024-12-17,2025-01-05,Concluída,1.27,6485.48,6561.839999999999,Elétrica,Manutenção programada,19
887,COLH-028,Colhedora,Corretiva,4,2024-02-17,2024-03-08,Em execução,4.92,4779.35,5080.85,Elétrica,Falha inesperada,20
888,COLH-042,Colhedora,Corretiva,4,2024-11-21,2024-12-06,Concluída,6.54,2039.35,900.25,Mecânica,Falha inesperada,15
889,COLH-022,Colhedora,Corretiva,2,2024-08-20,2024-08-29,Concluída,10.69,5530.02,5465.240000000001,Hidráulica,Falha inesperada,9
890,COLH-021,Colhedora,Preventiva,3,2024-04-09,2024-04-29,Aberta,3.29,8101.07,7623.96,Elétrica,Manutenção programada,20
891,COLH-006,Colhedora,Preventiva,3,2024-02-28,2024-03-09,Concluída,3.94,4634.15,5620.299999999999,Hidráulica,Manutenção programada,10
892,COLH-001,Colhedora,Preventiva,4,2024-09-14,2024-09-26,Concluída,4.24,4733.23,3647.1099999999997,Elétrica,Manutenção programada,12
893,COLH-005,Colhedora,Preventiva,4,2024-03-05,2024-03-26,Em execução,3.33,3691.05,5502.51,Mecânica,Manutenção programada,21
894,COLH-041,Colhedora,Preventiva,1,2024-03-23,2024-04-15,Concluída,3.14,5722.03,6573.95,Hidráulica,Manutenção programada,23
895,COLH-012,Colhedora,Corretiva,3,2024-06-02,2024-06-22,Aberta,5.08,3993.52,3450.46,Elétrica,Falha inesperada,20
896,COLH-026,Colhedora,Corretiva,2,2024-09-22,2024-09-23,Concluída,13.96,6532.25,7653.39,Elétrica,Falha inesperada,1
897,COLH-046,Colhedora,Corretiva,3,2024-11-04,2024-11-29,Concluída,3.75,4013.63,4791.21,Elétrica,Falha inesperada,25
898,COLH-034,Colhedora,Corretiva,1,2024-03-19,2024-04-08,Concluída,8.36,5512.69,5781.679999999999,Elétrica,Falha inesperada,20
899,COLH-049,Colhedora,Preventiva,4,2024-11-10,2024-11-19,Concluída,3.83,4930.48,4653.3099999999995,Mecânica,Manutenção programada,9
900,COLH-014,Colhedora,Corretiva,4,2024-05-29,2024-06-20,Concluída,10.54,7332.67,8070.8,Elétrica,Falha inesperada,22
901,COLH-026,Colhedora,Corretiva,1,2024-02-17,2024-03-03,Concluída,4.53,5614.22,6012.56,Elétrica,Falha inesperada,15
902,COLH-045,Colhedora,Corretiva,2,2024-09-04,2024-09-05,Em execução,6.74,7080.51,6829.12,Mecânica,Falha inesperada,1
903,COLH-027,Colhedora,Corretiva,4,2024-10-04,2024-10-16,Concluída,5.6,5162.94,4388.339999999999,Elétrica,Falha inesperada,12
904,COLH-009,Colhedora,Corretiva,5,2024-12-21,2024-12-24,Aberta,2.06,4743.89,4363.42,Hidráulica,Falha inesperada,3
905,COLH-026,Colhedora,Corretiva,4,2024-04-07,2024-04-18,Concluída,8.39,4942.71,4840.07,Hidráulica,Falha inesperada,11
906,COLH-047,Colhedora,Corretiva,5,2024-01-25,2024-01-27,Concluída,5.85,3842.89,5072.88,Elétrica,Falha inesperada,2
907,COLH-022,Colhedora,Corretiva,1,2024-10-10,2024-10-26,Aberta,12.52,5797.5,6786.11,Mecânica,Falha inesperada,16
908,COLH-047,Colhedora,Corretiva,1,2024-10-27,2024-11-05,Concluída,9.85,3964.46,3904.41,Mecânica,Falha inesperada,9
909,COLH-030,Colhedora,Corretiva,4,2024-03-08,2024-03-23,Em execução,8.12,5168.69,5139.73,Mecânica,Falha inesperada,15
910,COLH-043,Colhedora,Corretiva,3,2024-01-07,2024-01-19,Em execução,6.58,6282.8,7375.88,Elétrica,Falha inesperada,12
911,COLH-048,Colhedora,Corretiva,5,2024-10-31,2024-11-01,Concluída,8.35,7375.32,7889.2,Elétrica,Falha inesperada,1
912,COLH-017,Colhedora,Corretiva,2,2024-05-16,2024-05-29,Aberta,7.23,5244.29,5747.02,Hidráulica,Falha inesperada,13
913,COLH-026,Colhedora,Preventiva,4,2024-06-12,2024-06-26,Em execução,3.07,6291.81,6029.110000000001,Mecânica,Manutenção programada,14
914,COLH-036,Colhedora,Corretiva,2,2024-03-23,2024-04-17,Aberta,13.7,6112.83,6314.09,Elétrica,Falha inesperada,25
915,COLH-001,Colhedora,Corretiva,4,2024-05-17,2024-06-11,Concluída,4.81,4426.43,4729.84,Elétrica,Falha inesperada,25
916,COLH-008,Colhedora,Preventiva,3,2024-03-13,2024-03-21,Aberta,2.83,8161.71,8388.76,Elétrica,Manutenção programada,8
917,COLH-049,Colhedora,Corretiva,3,2024-08-24,2024-09-01,Concluída,10.12,4135.64,5022.89,Mecânica,Falha inesperada,8
918,COLH-035,Colhedora,Corretiva,3,2024-02-15,2024-03-13,Em execução,6.8,5136.49,6048.7699999999995,Mecânica,Falha inesperada,27
919,COLH-015,Colhedora,Preventiva,3,2024-04-15,2024-04-27,Concluída,4.58,7181.18,6746.01,Hidráulica,Manutenção programada,12
920,COLH-047,Colhedora,Corretiva,1,2024-10-14,2024-10-15,Concluída,10.04,7144.19,7044.0199999999995,Mecânica,Falha inesperada,1
921,COLH-022,Colhedora,Corretiva,1,2024-09-18,2024-09-29,Em execução,5.84,5021.48,4771.58,Elétrica,Falha inesperada,11
922,COLH-014,Colhedora,Preventiva,5,2024-06-24,2024-07-02,Concluída,3.2,6485.63,7896.45,Hidráulica,Manutenção programada,8
923,COLH-026,Colhedora,Preventiva,2,2024-06-14,2024-06-24,Concluída,2.3,4664.04,6766.83,Mecânica,Manutenção programada,10
924,COLH-028,Colhedora,Corretiva,4,2024-05-24,2024-06-12,Concluída,5.61,4266.98,4196.08,Mecânica,Falha inesperada,19
925,COLH-023,Colhedora,Corretiva,4,2024-11-25,2024-12-06,Concluída,7.58,3180.82,3347.1400000000003,Mecânica,Falha inesperada,11
926,COLH-014,Colhedora,Corretiva,1,2024-10-09,2024-10-16,Aberta,11.79,6085.82,7059.67,Mecânica,Falha inesperada,7
927,COLH-024,Colhedora,Corretiva,4,2024-02-23,2024-03-05,Concluída,10.24,6243.83,5978.0599999999995,Elétrica,Falha inesperada,11
928,COLH-002,Colhedora,Corretiva,1,2024-06-26,2024-07-13,Concluída,7.93,4148.17,5140.1,Mecânica,Falha inesperada,17
929,COLH-045,Colhedora,Corretiva,5,2024-08-31,2024-09-01,Concluída,10.34,5402.15,5685.45,Elétrica,Falha inesperada,1
930,COLH-026,Colhedora,Corretiva,2,2024-12-06,2025-01-01,Concluída,8.81,8976.48,7881.49,Elétrica,Falha inesperada,26
931,COLH-014,Colhedora,Corretiva,5,2024-05-06,2024-06-04,Concluída,4.49,6720.02,5979.67,Elétrica,Falha inesperada,29
932,COLH-007,Colhedora,Preventiva,3,2024-09-27,2024-10-18,Concluída,2.85,3647.77,3677.49,Hidráulica,Manutenção programada,21
933,COLH-003,Colhedora,Preventiva,3,2024-05-11,2024-06-01,Em execução,2.93,6502.34,7780.7,Elétrica,Manutenção programada,21
934,COLH-047,Colhedora,Corretiva,3,2024-04-02,2024-04-10,Aberta,10.29,3654.71,3240.6800000000003,Mecânica,Falha inesperada,8
935,COLH-023,Colhedora,Corretiva,5,2024-03-13,2024-04-05,Em execução,6.3,657.17,529.89,Hidráulica,Falha inesperada,23
936,COLH-046,Colhedora,Corretiva,4,2024-09-04,2024-09-28,Concluída,5.26,4969.38,5438.28,Mecânica,Falha inesperada,24
937,COLH-043,Colhedora,Corretiva,2,2024-12-13,2024-12-19,Concluída,7.86,7344.8,6309.79,Elétrica,Falha inesperada,6
938,COLH-047,Colhedora,Preventiva,3,2024-09-29,2024-10-21,Concluída,2.35,7096.17,7635.01,Mecânica,Manutenção programada,22
939,COLH-045,Colhedora,Corretiva,3,2024-02-12,2024-03-01,Concluída,7.03,5565.85,4630.860000000001,Hidráulica,Falha inesperada,18
940,COLH-018,Colhedora,Corretiva,3,2024-02-10,2024-02-16,Concluída,7.76,4187.41,4941.16,Hidráulica,Falha inesperada,6
941,COLH-038,Colhedora,Corretiva,2,2024-06-18,2024-06-23,Concluída,6.85,5729.67,5382.65,Mecânica,Falha inesperada,5
942,COLH-035,Colhedora,Corretiva,3,2024-07-30,2024-08-12,Concluída,10.89,4596.26,4142.62,Mecânica,Falha inesperada,13
943,COLH-015,Colhedora,Corretiva,2,2024-06-16,2024-07-05,Concluída,12.24,4229.52,4747.76,Mecânica,Falha inesperada,19
944,COLH-025,Colhedora,Corretiva,3,2024-02-08,2024-03-01,Concluída,10.59,6593.0,7528.1900000000005,Hidráulica,Falha inesperada,22
945,COLH-037,Colhedora,Preventiva,5,2024-09-01,2024-09-09,Concluída,1.23,4210.95,4811.96,Elétrica,Manutenção programada,8
946,COLH-028,Colhedora,Corretiva,5,2024-05-30,2024-06-08,Concluída,6.07,6690.85,7156.96,Mecânica,Falha inesperada,9
947,COLH-010,Colhedora,Corretiva,2,2024-04-20,2024-05-07,Concluída,7.46,4111.72,4589.16,Elétrica,Falha inesperada,17
948,COLH-039,Colhedora,Corretiva,5,2024-02-16,2024-02-19,Concluída,2.46,8087.74,8693.6,Hidráulica,Falha inesperada,3
949,COLH-017,Colhedora,Corretiva,2,2024-03-03,2024-03-22,Concluída,5.37,2539.05,3197.48,Mecânica,Falha inesperada,19
950,COLH-039,Colhedora,Preventiva,5,2024-08-12,2024-08-23,Concluída,2.81,3564.85,3549.43,Mecânica,Manutenção programada,11
951,COLH-022,Colhedora,Corretiva,5,2024-03-09,2024-04-02,Em execução,6.65,4766.95,5590.55,Hidráulica,Falha inesperada,24
952,COLH-026,Colhedora,Preventiva,2,2024-10-25,2024-11-11,Concluída,3.01,2023.93,1685.38,Mecânica,Manutenção programada,17
953,COLH-044,Colhedora,Corretiva,4,2024-10-16,2024-11-06,Em execução,3.86,1143.52,2316.63,Elétrica,Falha inesperada,21
954,COLH-025,Colhedora,Corretiva,5,2024-10-22,2024-11-10,Concluída,6.62,2036.89,2962.84,Hidráulica,Falha inesperada,19
955,COLH-017,Colhedora,Corretiva,3,2024-07-21,2024-07-23,Concluída,8.46,4561.87,6606.59,Hidráulica,Falha inesperada,2
956,COLH-013,Colhedora,Preventiva,4,2024-03-01,2024-03-09,Concluída,3.01,4599.93,5311.01,Mecânica,Manutenção programada,8
957,COLH-020,Colhedora,Corretiva,2,2024-11-13,2024-12-02,Aberta,9.34,5499.5,6526.78,Hidráulica,Falha inesperada,19
958,COLH-025,Colhedora,Corretiva,4,2024-11-09,2024-11-16,Concluída,9.17,4704.5,3756.07,Mecânica,Falha inesperada,7
959,COLH-004,Colhedora,Preventiva,1,2024-06-09,2024-07-07,Concluída,2.59,5449.27,6502.63,Mecânica,Manutenção programada,28
960,COLH-010,Colhedora,Corretiva,1,2024-11-26,2024-12-23,Em execução,8.36,4324.68,5565.84,Hidráulica,Falha inesperada,27
961,COLH-003,Colhedora,Corretiva,5,2024-01-16,2024-02-02,Concluída,5.6,6072.22,7576.0,Mecânica,Falha inesperada,17
